46.4728,4.20071,9.15187,0.168176,8.54828,0.0594467,0.00861305
47.3863,4.25508,9.16869,-0.131823,8.54828,0.0598937,0.00696668
48.3016,4.30996,9.15551,0.168177,8.54828,0.0605684,-4.22901e-05
49.2154,4.36538,9.17233,-0.131823,8.54828,0.0612418,0.000633494
50.1309,4.42152,9.15914,0.168177,8.54828,0.0619359,-0.00431358
51.0451,4.47821,9.17596,-0.131823,8.54828,0.0624886,0.00236168
51.9609,4.53551,9.16278,0.168177,8.54828,0.0631187,-0.00398662
52.8754,4.59331,9.1796,-0.131823,8.54828,0.063618,-0.00220365
53.7915,4.65167,9.16642,0.168177,8.54828,0.0640453,-0.0061058
54.7062,4.71034,9.18323,-0.131823,8.54828,0.0642723,-0.00267586
55.6227,4.76932,9.17005,0.168177,8.54828,0.0644117,-0.00535203
56.5378,4.82834,9.18687,-0.131823,8.54828,0.0643756,-0.00592748
57.4545,4.88744,9.17369,0.168177,8.54828,0.0641454,-0.052
58.37,4.94625,9.1905,-0.131823,8.54828,0.0622072,-0.0565199
59.2873,5.00338,9.17732,0.168177,8.54828,0.0584152,-0.0530546
60.2035,5.05696,9.19414,-0.131823,8.54828,0.0528798,-0.0369612
61.1216,5.10556,9.18096,0.168177,8.54828,0.0461324,-0.0222431
62.0387,5.1479,9.19777,-0.131823,8.54828,0.0386543,-0.00444208
62.9578,5.18344,9.18459,0.168177,8.54828,0.0310306,0.00858346
63.8758,5.21194,9.20141,-0.131791,6.27296,0.0236889,0.0213687
64.7957,5.23373,9.18823,-0.431758,6.1512,0.0170484,0.0271849
65.7144,5.24939,9.14505,-0.731717,6.07815,0.0113015,0.0303598
66.6288,5.25973,9.07188,-1.03171,6.05505,0.00655122,0.0310994
67.536,5.26567,8.96871,-1.33171,6.08124,0.00281716,0.0298393
68.4329,5.2682,8.83554,-1.63171,6.15409,5.02664e-05,0.0271402
69.3164,5.26824,8.67237,-1.33171,6.26913,-0.00184698,0.0237156
70.1837,5.26664,8.5392,-1.63171,6.42014,-0.00299565,0.0192907
71.0376,5.26408,8.37603,-1.33171,6.51812,-0.00354668,0.0149164
71.8752,5.26111,8.24286,-1.03171,6.64753,-0.00364272,0.0107198
72.6995,5.25811,8.13969,-0.731708,6.7299,-0.00341804,0.00696701
73.5134,5.25533,8.06652,-0.702939,6.77145,-0.00298823,0.0037172
74.3201,5.25292,7.99622,-0.462751,6.77638,-0.00245034,0.00124195
75.1197,5.25096,7.94995,-0.762751,6.77675,-0.00187667,-0.000662212
75.9147,5.24947,7.87367,-0.462751,6.75029,-0.00132191,-0.00193105
76.702,5.24843,7.8274,-0.406181,6.75456,-0.000821991,-0.0027139
77.4848,5.24778,7.78678,-0.584678,6.72707,-0.000398394,-0.00307819
78.2635,5.24747,7.72831,-0.284678,6.69328,-6.08597e-05,-0.00314623
79.0363,5.24743,7.69984,-0.584678,6.67668,0.000189167,-0.00291103
79.8063,5.24757,7.64138,-0.284678,6.63016,0.000358835,-0.00260167
80.5704,5.24785,7.61291,-0.584678,6.61217,0.000456949,-0.00211504
81.3317,5.24819,7.55444,-0.284678,6.56514,0.000497335,-0.00168387
82.0872,5.24857,7.52597,-0.584678,6.54592,0.000491932,-0.001182
82.8397,5.24894,7.4675,-0.284678,6.49852,0.000454634,-0.000792133
83.5865,5.24928,7.43904,-0.584678,6.47824,0.000396042,-0.000406081
84.3304,5.24957,7.38057,-0.284678,6.43061,0.000326619,-0.000130513
85.0685,5.24981,7.3521,-0.584678,6.40944,0.000253728,0.000103914
85.8037,5.25,7.29363,-0.284678,6.36175,0.000183576,0.000254491
86.533,5.25013,7.26517,-0.584678,6.33984,0.000120107,0.000352521
87.2595,5.25022,7.2067,-0.284678,6.29226,6.58224e-05,0.000401932
87.9802,5.25027,7.17823,-0.48796,6.26979,2.19681e-05,0.000404468
88.698,5.25029,7.12943,-0.18796,6.22247,-1.14745e-05,0.000387368
89.411,5.25028,7.11064,-0.48796,6.19171,-3.49849e-05,0.000340639
90.122,5.25025,7.06184,-0.18796,6.13662,-4.98206e-05,0.000292159
90.8282,5.25022,7.04305,-0.48796,6.10552,-5.72359e-05,0.000229754
91.5325,5.25018,6.99425,-0.18796,6.05055,-5.88558e-05,0.000175299
92.232,5.25014,6.97545,-0.48796,6.01923,-5.60657e-05,0.0001183
92.9295,5.2501,6.92666,-0.227688,5.96451,-5.032e-05,7.28603e-05
93.6222,5.25006,6.90389,-0.527688,5.93309,-4.2759e-05,3.19043e-05
94.3126,5.25003,6.85112,-0.227714,5.88187,-3.44086e-05,1.82041e-06
94.9977,5.25001,6.82835,-0.527714,5.85361,-2.60133e-05,-2.18049e-05
95.6805,5.24999,6.77558,-0.229652,5.80313,-1.81516e-05,-3.71242e-05
96.3581,5.24998,6.75261,-0.529652,5.77516,-1.11954e-05,-4.60298e-05
97.0333,5.24997,6.69965,-0.293599,5.72574,-5.35319e-06,-5.00008e-05
97.7033,5.24997,6.67029,-0.593599,5.69835,-7.17023e-07,-4.8984e-05
98.3703,5.24997,6.61093,-0.293604,5.65463,2.74692e-06,-4.62333e-05
99.0314,5.24997,6.58157,-0.593604,5.63247,5.1093e-06,-3.97651e-05
99.6896,5.24997,6.52221,-0.293604,5.59031,6.53267e-06,-3.39574e-05
100.342,5.24998,6.49285,-0.593604,5.56903,7.15772e-06,-2.60889e-05
100.991,5.24998,6.43349,-0.293604,5.5286,7.17498e-06,-1.99388e-05
101.634,5.24999,6.40413,-0.593604,5.50835,6.72982e-06,-1.2964e-05
102.275,5.24999,6.34476,-0.293606,5.46981,5.98673e-06,-7.96113e-06
102.909,5.24999,6.3154,-0.548664,5.45075,5.06154e-06,-3.00328e-06
103.541,5.25,6.26054,-0.248666,5.41428,4.06828e-06,3.19981e-07
104.167,5.25,6.23567,-0.548666,5.39385,3.08223e-06,3.09979e-06
104.79,5.25,6.1808,-0.248666,5.35676,2.16551e-06,4.79844e-06
105.409,5.25,6.15594,-0.548666,5.33772,1.35566e-06,5.80076e-06
106.024,5.25,6.10107,-0.248668,5.30275,6.73889e-07,6.26915e-06
106.634,5.25,6.0762,-0.460299,5.28521,1.29966e-07,6.07976e-06
107.242,5.25,6.03017,-0.160299,5.2525,-2.8146e-07,5.75428e-06
107.845,5.25,6.01414,-0.460299,5.23185,-5.67993e-07,4.9786e-06
108.446,5.25,5.96811,-0.160299,5.19647,-7.47288e-07,4.29832e-06
109.043,5.25,5.95208,-0.460299,5.17723,-8.34243e-07,3.35221e-06
109.638,5.25,5.90605,-0.160299,5.14379,-8.49735e-07,2.61516e-06
110.229,5.25,5.89002,-0.460299,5.12605,-8.09626e-07,1.76324e-06
110.818,5.25,5.84399,-0.160299,5.09464,-7.32319e-07,1.14696e-06
111.402,5.25,5.82796,-0.460299,5.07847,-6.3088e-07,5.2148e-07
111.985,5.25,5.78193,-0.160299,5.04917,-5.18555e-07,9.73399e-08
112.563,5.25,5.76591,-0.460299,5.03465,-4.04204e-07,-2.74734e-07
113.14,5.25,5.71988,-0.160299,5.00753,-2.95528e-07,-5.07467e-07
113.712,5.25,5.70385,-0.460299,4.9947,-1.97303e-07,-6.62747e-07
114.282,5.25,5.65782,-0.160299,4.96985,-1.12619e-07,-7.44533e-07
114.848,5.25,5.64179,-0.363032,4.95876,-4.31044e-08,-7.46407e-07
115.412,5.25,5.60548,-0.0630315,4.93622,1.13251e-08,-7.24143e-07
115.973,5.25,5.59918,-0.363032,4.92285,5.11612e-08,-6.45518e-07
116.533,5.25,5.56288,-0.0630315,4.8982,7.80719e-08,-5.71845e-07
117.089,5.25,5.55657,-0.363032,4.88618,9.35453e-08,-4.61585e-07
117.645,5.25,5.52027,-0.0630315,4.86323,9.98466e-08,-3.74266e-07
118.197,5.25,5.51397,-0.363032,4.8526,9.87193e-08,-2.67355e-07
118.748,5.25,5.47766,-0.0630315,4.83138,9.23201e-08,-1.89036e-07
119.296,5.25,5.47136,-0.36303,4.82217,8.21975e-08,-1.05644e-07
119.843,5.25,5.43506,-0.0630305,4.80272,7.00078e-08,-4.83248e-08
120.386,5.25,5.42875,-0.363029,4.79494,5.68737e-08,5.91936e-09
120.929,5.25,5.39245,-0.0630292,4.7773,4.38545e-08,4.05806e-08
121.469,5.25,5.38615,-0.363029,4.77096,3.16222e-08,6.73614e-08
122.007,5.25,5.34985,-0.0630292,4.75516,2.06875e-08,8.27835e-08
122.542,5.25,5.34354,-0.363029,4.75028,1.13455e-08,8.88682e-08
123.077,5.25,5.30724,-0.0630292,4.73633,3.70176e-09,9.05869e-08
123.607,5.25,5.30094,-0.333733,4.73291,-2.21286e-09,8.37641e-08
124.137,5.25,5.26756,-0.0337334,4.72083,-6.53948e-09,7.74856e-08
124.664,5.25,5.26419,-0.333733,4.71793,-9.39888e-09,6.47827e-08
125.191,5.25,5.23082,-0.0337333,4.70665,-1.10393e-08,5.53412e-08
125.714,5.25,5.22744,-0.181386,4.70505,-1.16391e-08,4.1757e-08
126.236,5.25,5.2093,0.118614,4.69543,-1.14586e-08,3.17025e-08
126.757,5.25,5.22117,-0.181386,4.69051,-1.06862e-08,2.0966e-08
127.279,5.25,5.20303,0.118607,4.67713,-9.52361e-09,1.28803e-08
127.8,5.25,5.21489,-0.181393,4.67247,-8.12081e-09,5.1693e-09
128.321,5.25,5.19675,0.118598,4.65934,-6.62193e-09,-2.68285e-10
128.841,5.25,5.20861,-0.181402,4.65495,-5.12805e-09,-4.80052e-09
129.362,5.25,5.19047,0.118566,4.64207,-3.72328e-09,-7.68981e-09
129.881,5.25,5.20232,-0.181434,4.63794,-2.46159e-09,-9.55348e-09
130.401,5.25,5.18418,0.117562,4.62532,-1.37703e-09,-1.0417e-08
130.919,5.25,5.19594,-0.182438,4.62146,-4.86047e-10,-1.04459e-08
131.439,5.25,5.17769,0.103161,4.60913,2.1149e-10,-9.99186e-09
131.957,5.25,5.18801,-0.196839,4.60557,7.23573e-10,-8.97603e-09
132.476,5.25,5.16833,0.062724,4.59397,1.06964e-09,-7.85549e-09
132.992,5.25,5.1746,-0.237276,4.59119,1.27013e-09,-6.43552e-09
133.51,5.25,5.15087,0.062724,4.58129,1.35181e-09,-5.19044e-09
134.025,5.25,5.15714,-0.237276,4.58028,1.33754e-09,-3.76834e-09
134.541,5.25,5.13342,0.0627239,4.57123,1.25394e-09,-2.66779e-09
135.054,5.25,5.13969,-0.237276,4.57092,1.1212e-09,-1.54102e-09
135.568,5.25,5.11596,0.0627239,4.56273,9.60193e-10,-7.30322e-10
136.08,5.25,5.12223,-0.237276,4.56312,7.8578e-10,1.46049e-11
136.592,5.25,5.09851,0.0627239,4.55578,6.11635e-10,5.09134e-10
137.102,5.25,5.10478,-0.237276,4.55687,4.46805e-10,8.94357e-10
137.612,5.25,5.08105,0.0627239,4.5504,2.98263e-10,1.1184e-09
138.12,5.25,5.08732,-0.237276,4.55218,1.70116e-10,1.224e-09
138.629,5.25,5.06359,0.0627239,4.54658,6.41839e-11,1.25339e-09
139.135,5.25,5.06987,-0.237276,4.54905,-1.89705e-11,1.17942e-09
139.642,5.25,5.04614,0.0627239,4.54431,-8.07918e-11,1.09505e-09
140.147,5.25,5.05241,-0.237276,4.54746,-1.22781e-10,9.3178e-10
140.652,5.25,5.02868,0.0627239,4.54359,-1.47975e-10,7.99429e-10
141.155,5.25,5.03496,-0.237276,4.54743,-1.58741e-10,6.15504e-10
141.659,5.25,5.01123,0.0627239,4.54442,-1.5845e-10,4.81243e-10
142.16,5.25,5.0175,-0.237276,4.54893,-1.49504e-10,3.20001e-10
142.661,5.25,4.99377,0.0627239,4.54679,-1.3483e-10,2.09793e-10
143.161,5.25,5.00005,-0.237276,4.55196,-1.16396e-10,9.2255e-11
143.661,5.25,4.97632,0.0627239,4.55069,-9.63156e-11,1.59622e-11
144.158,5.25,4.98259,-0.237123,4.5565,-7.59504e-11,-5.4804e-11
144.657,5.25,4.95888,0.0628769,4.5561,-5.65593e-11,-9.77877e-11
145.153,5.25,4.96517,-0.0957776,4.56255,-3.89088e-11,-1.27812e-10
145.649,5.25,4.95559,0.204219,4.563,-2.35223e-11,-1.43029e-10
146.145,5.25,4.97601,-0.0957806,4.56686,-1.06726e-11,-1.46018e-10
146.642,5.25,4.96643,0.204219,4.56413,-4.07707e-13,-1.42244e-10
147.139,5.25,4.98685,-0.0957806,4.56752,7.32876e-12,-1.29132e-10
147.638,5.25,4.97728,0.204215,4.56421,1.27743e-11,-1.15328e-10
148.135,5.25,4.9977,-0.0957846,4.56713,1.61655e-11,-9.55852e-11
148.635,5.25,4.98812,0.204215,4.56323,1.78571e-11,-7.85486e-11
149.134,5.25,5.00854,-0.0957846,4.56569,1.81465e-11,-5.87693e-11
149.635,5.25,4.99896,0.204215,4.56119,1.73887e-11,-4.30285e-11
150.135,5.25,5.01938,-0.0957846,4.56318,1.58611e-11,-2.69253e-11
150.637,5.25,5.00981,0.204207,4.55809,1.38526e-11,-1.48544e-11
151.138,5.25,5.03023,-0.0957928,4.55961,1.15779e-11,-3.81965e-12
151.641,5.25,5.02065,0.204207,4.55392,9.23475e-12,3.8852e-12
152.143,5.25,5.04107,-0.0957926,4.55497,6.96144e-12,1.00095e-11
152.647,5.25,5.03149,0.156418,4.54866,4.86764e-12,1.37801e-11
153.15,5.25,5.04713,-0.143582,4.54925,3.02199e-12,1.599e-11
153.655,5.25,5.03277,0.156407,4.54361,1.46373e-12,1.68235e-11
154.158,5.25,5.04841,-0.143593,4.5452,2.08782e-13,1.63927e-11
154.663,5.25,5.03405,0.156407,4.53949,-7.51464e-13,1.53931e-11
155.166,5.25,5.04969,-0.143593,4.54103,-1.43412e-12,1.35434e-11
155.671,5.25,5.03534,0.156407,4.53523,-1.87323e-12,1.16814e-11
156.175,5.25,5.05098,-0.143593,4.53673,-2.10163e-12,9.37589e-12
156.68,5.25,5.03662,0.156407,4.53085,-2.16138e-12,7.37596e-12
157.183,5.25,5.05226,-0.143593,4.5323,-2.08805e-12,5.24432e-12
157.689,5.25,5.0379,0.156407,4.52634,-1.92037e-12,3.54062e-12
158.192,5.25,5.05354,-0.143593,4.52774,-1.68879e-12,1.90893e-12
158.698,5.25,5.03918,0.156407,4.5217,-1.42286e-12,6.90141e-13
159.202,5.25,5.05482,-0.143593,4.52306,-1.14447e-12,-3.53155e-13
159.707,5.25,5.04046,0.145693,4.51694,-8.72436e-13,-1.06217e-12
160.211,5.25,5.05503,-0.154307,4.51824,-6.19581e-13,-1.57558e-12
160.717,5.25,5.0396,0.145693,4.51234,-3.95095e-13,-1.86188e-12
161.221,5.25,5.05417,-0.154307,4.51393,-2.0423e-13,-1.97714e-12
161.726,5.25,5.03874,0.145651,4.50806,-4.89568e-14,-1.96682e-12
162.23,5.25,5.0533,-0.154349,4.5097,7.08067e-14,-1.83519e-12
162.735,5.25,5.03787,0.140723,4.50386,1.57539e-13,-1.65947e-12
163.239,5.25,5.05194,-0.159277,4.50554,2.14315e-13,-1.41111e-12
163.744,5.25,5.03601,0.0821728,4.49988,2.45697e-13,-1.17073e-12
164.248,5.25,5.04423,-0.217827,4.50176,2.55952e-13,-9.03218e-13
164.752,5.25,5.02245,0.0821728,4.4978,2.49959e-13,-6.80545e-13
165.255,5.25,5.03067,-0.217827,4.50158,2.31703e-13,-4.42e-13
165.758,5.25,5.00888,0.0821728,4.4983,2.05518e-13,-2.69138e-13
166.259,5.25,5.0171,-0.217827,4.50262,1.74496e-13,-9.55981e-14
166.76,5.25,4.99532,0.0821728,4.50004,1.41763e-13,1.88744e-14
167.26,5.25,5.00353,-0.217827,4.50488,1.09369e-13,1.16673e-13
167.76,5.25,4.98175,0.0821728,4.50299,7.90562e-14,1.77332e-13
168.258,5.25,4.98997,-0.217827,4.50837,5.19133e-14,2.17645e-13
168.757,5.25,4.96819,0.0821728,4.50716,2.86436e-14,2.35276e-13
169.254,5.25,4.9764,-0.217827,4.51305,9.56753e-15,2.33866e-13
169.752,5.25,4.95462,0.0821728,4.51254,-5.35805e-15,2.2633e-13
170.247,5.25,4.96284,-0.217827,4.51894,-1.62603e-14,1.99669e-13
170.744,5.25,4.94106,0.0821728,4.51912,-2.36286e-14,1.75851e-13
171.238,5.25,4.94927,-0.217827,4.52602,-2.78795e-14,1.39838e-13
171.733,5.25,4.92749,0.0821728,4.52688,-2.96622e-14,1.18051e-13
172.225,5.25,4.93571,-0.217827,4.53428,-2.93578e-14,8.32388e-14
172.719,5.25,4.91392,0.0821728,4.53581,-2.75883e-14,5.92887e-14
173.21,5.25,4.92214,-0.124662,4.54369,-2.47734e-14,3.34626e-14
173.702,5.25,4.90968,0.175338,4.5459,-2.13712e-14,1.91994e-14
174.193,5.25,4.92721,-0.124662,4.55227,-1.76313e-14,1.76064e-15
174.686,5.25,4.91474,0.175338,4.55263,-1.38606e-14,-8.92516e-15
175.178,5.25,4.93228,-0.124662,4.55876,-1.0247e-14,-1.97483e-14
175.671,5.25,4.91981,0.175338,4.55887,-6.98013e-15,-2.38707e-14
176.163,5.25,4.93734,-0.124662,4.56477,-4.1338e-15,-2.6276e-14
176.657,5.25,4.92488,0.175338,4.56462,-1.74925e-15,-2.78551e-14
177.149,5.25,4.94241,-0.124662,4.5703,1.44015e-16,-2.62043e-14
177.643,5.25,4.92995,0.175338,4.5699,1.57629e-15,-2.57011e-14
178.136,5.25,4.94748,-0.124662,4.57535,2.5548e-15,-2.07721e-14
178.631,5.25,4.93501,0.175338,4.57469,3.16751e-15,-1.86846e-14
179.125,5.25,4.95255,-0.124662,4.57992,3.45e-15,-1.45463e-14
179.62,5.25,4.94008,0.175338,4.579,3.47606e-15,-1.23666e-14
180.114,5.25,4.95761,-0.124662,4.58401,3.28334e-15,-6.05211e-15
180.61,5.25,4.94515,0.175338,4.58283,2.98383e-15,-6.32695e-15
181.104,5.25,4.96268,-0.124662,4.58762,2.57226e-15,-2.76424e-15
181.6,5.25,4.95022,0.175338,4.58618,2.11186e-15,4.38292e-16
182.095,5.25,4.96775,-0.124662,4.59075,1.65924e-15,2.37975e-15
182.592,5.25,4.95528,0.175338,4.58905,1.24869e-15,2.8502e-15
183.088,5.25,4.97282,-0.124662,4.5934,8.88728e-16,2.84787e-15
183.585,5.25,4.96035,0.175338,4.59144,5.79172e-16,2.48012e-15
184.081,5.25,4.97789,-0.124662,4.59558,3.13672e-16,3.60606e-15
